AÑO;IDNOREMP;CORRELA;IDOJ1;IDAIO;BRUTA;ARRIENDO;SERV_INT;PUBLICI;TRANSP;SERV_EXT;TOTAL_REM;VENTA;TOT_PERSO;INV_PRO;CTO
2015;983124;472;11;2001;521400;;47270;;;15000;221497;1298500;19;295500;777100
2015;983109;4711;11;2001;315203;48000;29474;;;5443;140676;2490092;12;274462.5;2174889
2015;983072;472;11;2004;196237;13500;23399;;3663;737;96813;650651;9;21111;454414
2015;983055;472;14;2011;1050867;35112;17992;;17879;23689;198762;8264952;11;58157;7214085
2015;983044;4711;11;1997;132289;;6000;;4072;4860;;451297;1;184060;319008
2015;983037;4711;4;1987;617598;313033;13372;;181;;218056;1014684;14;112743;397086
2015;983020;472;4;1999;341401;22440;24744;;;4410;90087;3420902;7;99443.5;3079501
2015;983009;472;11;2008;889397;;102790;12850;33605;285585;184563;4995770;15;137177.5;4106373
2015;983006;4711;11;1992;200000;9600;21220;123;325;;125470;2194022;11;1309527;1994022
2015;982987;472;11;1999;660788;43172;30675;6585;7217;36157;245459;3712458;16;973983.5;3051670
2015;982930;4711;4;2008;473727;67062;50263;;7628;28101;389715;11138219;16;1078015;10664492
2015;982895;472;11;2003;1969254;18308;54265;;15161;38453;365068;13058023;35;245110;11088769
2015;982887;4711;11;2005;242074;;8215;;;1387;145756;3312648;13;135837.5;3070574
2015;982826;4711;11;1991;464815;11964;14159;1553;84000;487;139996;2668709;11;59263;2203894
2015;982801;4711;4;2004;388604;28909;23203;;;2991;82014;4930646;8;602330;4542042
2015;982800;472;14;2001;160876;;4982;;;;115209;804377;10;25106.5;643501
2015;982790;4711;11;2004;211114;1800;17312;;;800;162239;2088027;14;338499.5;1876913
2015;982758;472;11;1996;378191;30900;39858;14097;51100;4698;124542;10788314;20;1023240.5;10410123
2015;982734;4711;11;2002;506359;50244;39832;;39631;27006;160090;3151887;10;148301.5;2645528
2015;982726;472;4;2007;472259;74016;31728;;20905;9809;199673;4722586;11;57387;4250327
2015;982705;472;11;2005;388101;;35899;;18900;6472;160160;6661924;13;38620;6273823
2015;982704;472;11;1996;306580;22400;39157;;;2000;122493;4202994;11;452207;3896414
2015;982687;472;11;1998;321221;;7144;1045;2551;2015;158974;1070735;14;64134.5;749514
2015;982659;472;4;2007;1205879;301956;19648;10945;3011;44882;422011;4926952;14;9365.5;3721073
2015;982643;472;11;2005;276000;14000;5300;;39600;;321905;2476000;14;50000;2200000
2015;982642;4711;11;1987;688097;94120;25157;;27412;10133;209357;5505039;10;846196;4816942
2015;982636;4711;11;1991;799330;;66480;;96000;12000;182842;11257574;17;1288092.5;10458244
2015;982587;472;11;1982;444393;60000;30470;;88276;8500;126763;2400298;12;145931.5;1955905
2015;982556;472;4;2004;285137;50438;23085;600;2450;18070;195608;3027559;12;189094.5;2742422
2015;982512;472;2;2001;776326;51000;48209;;21262;38973;223253;3184160;10;27000;2407834
2015;982507;472;11;2004;173733;1200;11143;;2550;1368;142126;3102369;12;514713;2928636
2015;982489;472;11;1995;498888;4000;34413;;5016;9312;179603;7849305;13;441937.5;7350417
2015;982487;472;11;1991;220127;65100;41076;;7200;2000;140570;595592;12;3044;374665
2015;982432;472;11;1975;1495542;6000;43657;;9570;29007;295105;10082542;19;712712;8587000
2015;982413;4711;4;1994;482190;38138;62293;;120737;226;167414;1253979;14;116837.5;771789
2015;982409;472;11;2002;285012;25200;29200;;2700;1500;129400;872712;10;39455.5;587700
2015;982400;4711;11;1997;232063;16850;19926;720;1560;1440;151485;2402868;14;378025.5;2170805
2015;982368;472;14;2004;708766;;;;;;;708766;10;;
2015;982366;472;4;2007;128992;21540;5068;;13200;669;199898;1433250;13;221926.5;1304258
2015;982351;472;14;2011;666468;5705;13198;;6000;19817;214751;5948071;19;;5281603
2015;982344;472;14;2011;582029;19185;39715;;72000;;278229;7572152;21;244032.5;6990123
2015;982327;472;14;2011;791427;38100;47675;950;;16035;267510;9901592;19;927302.5;9110165
2015;982315;472;14;2010;1096380;339280;92419;;958;7162;253137;2667002;12;110720.5;1570622
2015;982293;4711;14;2012;267638;52957;19458;;337;300;95069;2008450;4;337826;1740812
2015;982292;472;11;1997;501733;;12102;;;16721;157917;10691687;13;707543.5;10189954
2015;982274;4711;4;2007;297589;23289;6148;;;849;;2372501;15;22173.5;2074912
2015;982234;472;14;2013;951872;180494;30938;;;37895;174678;6350050;19;31558;5398178
2015;982228;472;14;2013;322086;;17062;;;8224;210818;1708786;15;27586.5;1386700
2015;982214;472;14;2013;748515;106205;29764;;48785;31442;76813;5223370;6;133913.5;4474855
2015;982209;472;11;2007;552503;62221;38688;;40630;25569;144762;6026977;13;565684.5;5474474
2015;982179;472;14;2011;676674;;66184;2118;77471;32980;399532;4996632;18;451068.5;4319958
2015;982177;472;14;2012;837343;94106;36479;;;6465;274757;17898173;20;1742912.5;17060830
2015;982171;4711;14;2012;385736;136354;10739;;12631;3798;179060;2269032;10;986244;1883296
2015;982170;472;14;2012;1102621;194626;66392;55087;149278;37424;317009;3678329;25;531344;2575708
2015;982166;472;14;2011;104099;;11929;;598;12928;56305;743997;5;9271.5;639898
2015;982157;472;14;2012;342949;16800;81789;;50699;17;69084;3775718;8;51814;3432769
2015;982150;4711;11;2012;563148;;72567;3370;38590;11614;120107;3089752;9;384164.5;2526604
2015;982104;472;14;2013;895308;192840;40350;;50635;;486378;4015715;44;56516;3120407
2015;982097;472;14;2013;14230462;21397;1013111;43985;609814;1078321;428465;46303914;37;14069902;32073452
2015;982085;4711;11;1986;496313;;9439;;3024;3521;83519;1587396;6;205301.5;1091083
2015;982059;4711;11;2002;434858;;24092;;;16515;141296;2529100;13;416807;2094242
2015;981989;4711;11;2009;401330;21729;19448;620;22846;8338;129101;2914320;9;159702.5;2512990
2015;981969;472;5;2001;403546;;157496;;6599;48207;188831;11386465;10;44927.5;10982919
2015;981937;472;14;2009;794000;194518;140323;;13083;12292;261125;6980665;20;1344177;6186665
2015;981909;472;14;2010;1179109;24336;327027;45699;31461;44423;1232362;5459391;100;1452189;696255
2015;981906;472;14;2013;628443;131080;59810;;;;378066;4567839;34;1048401.5;3939396
2015;981860;472;11;2010;398551;;51241;280;110;2900;307660;3512243;28;261472;3113692
2015;981844;4711;11;1992;195228;7200;11204;;8026;325;130576;1635464;11;66858.5;1440236
2015;981775;472;11;2013;41100;15000;8250;2500;10500;800;34172;100000;5;42200;58900
2015;981743;472;14;2010;413404;;81501;;;;167740;2666771;11;593824;2253367
2015;981740;472;11;2010;277497;23200;17666;;;72519;32955;3468706;3;309535;3191209
2015;981683;4711;11;1999;300253;24948;32322;570;4425;14933;126904;2280360;9;122415;1980107
2015;981673;472;11;2009;212599;18696;52656;;;8293;129364;2432001;10;16157.5;2219402
2015;981651;472;14;1992;442758;189345;18450;;;39327;171137;1113454;17;18764;670696
2015;981638;472;11;2009;495769;;8655;2550;12789;18716;137433;3469284;13;261534;2973515
2015;981598;472;11;2014;234443;;46950;700;15261;10952;71899;1573445;6;117955;1339002
2015;981591;472;14;2006;432173;19200;33363;;7896;9187;277404;3836551;19;196399.5;3404378
2015;981590;472;11;1995;217705;;16541;1250;8437;8835;66903;5219933;7;201599;5002228
2015;981584;4711;11;1996;531312;13920;14102;;15270;40610;81986;3354028;7;274545.5;2822716
2015;981580;472;11;2001;485676;35400;76230;2625;2583;10773;203449;7081076;19;860384.5;6595400
2015;981577;472;14;2000;689986;23304;36284;;11638;30803;275032;3769727;24;685;3079741
2015;981523;472;4;2002;807405;190836;50096;5090;1109;39067;118753;2353085;10;641605.5;1545680
2015;981500;472;14;2012;599069;24000;73297;;193149;7483;122049;3689386;11;1850.5;3090317
2015;981497;472;14;2010;389730;21488;41160;6881;62622;14992;121575;1710616;8;9017;1320886
2015;981484;472;14;2013;836421;13691;43077;235;4075;7918;194327;2336273;17;5681598.5;1499852
2015;981386;472;14;2010;1313729;167890;37534;15163;62222;42414;354093;10663215;33;1143195.5;9349486
2015;981379;472;11;1983;348574;;1731;;21537;;161222;7142777;14;973033.5;6794203
2015;981364;4711;4;2008;24576;7200;990;;;;55932;135875;4;46280;111299
2015;981361;472;11;2002;548989;64084;28600;;2546;7441;198224;9981620;13;1314259.5;9432631
2015;981341;472;14;2011;485645;;137500;;;;392702;4808364;32;731817.5;4322719
2015;981314;472;11;1991;85000;18413;;;;;120829;851688;12;552432.5;766688
2015;981312;472;4;1990;1015120;18406;42464;;151156;28810;242084;5571117;22;80653;4555997
2015;981267;4711;11;2010;172002;;35141;;;1523;44368;1848231;6;628243;1676229
2015;981246;472;11;1998;564458;91478;43161;;2271;11474;138271;2283686;9;785837;1719228
2015;981222;4711;11;2001;631879;48300;20068;;17271;7719;145299;5771755;14;958009.5;5139876
2015;981196;472;11;2002;666309;19245;144346;3612;591;29543;211619;3270400;20;39085.5;2604091
2015;981171;4711;4;2006;555940;136500;99808;18000;265913;19400;127655;1258542;10;576768.5;702602
2015;981168;472;11;1996;786956;;156645;4500;60436;126745;134364;1772625;11;94000;985669
2015;981114;4711;11;2009;333916;;42940;2870;;5059;170212;3944223;14;182658;3610307
2015;981106;472;14;2014;479000;70164;84260;7380;22143;3438;223696;1917000;14;54032;1438000
2015;981097;4711;11;1989;1062375;40800;77050;2640;40365;78757;202906;6179096;11;873413;5116721
2015;981089;4711;11;2011;273922;7200;42649;5214;3557;67593;73393;796361;5;20087.5;522439
2015;981052;472;11;2002;249181;480;2638;;;;144424;1226064;12;2033;976883
2015;981039;472;11;2010;144823;7800;28380;;1200;;203700;659773;9;18791;514950
2015;981032;4711;4;1996;317538;;2717;;856;;116782;1601563;8;217293.5;1284025
2015;981013;472;11;2000;177360;8950;47396;;3415;;72143;1053540;6;160572.5;876180
2015;981000;472;3;2008;353010;62547;46163;;;76295;136522;2120186;12;29578;1767176
2015;980999;4711;11;2013;327126;200;30219;;;;232657;1679057;20;262431.5;1351931
2015;980992;472;14;2010;466197;58845;18851;;;;147687;1619244;12;6001;1153047
2015;980978;472;5;1971;1582943;6500;12509;;;111333;366648;19856281;24;475568;18273338
2015;980970;472;14;2010;838541;;40346;1942;163996;38823;376003;5364544;16;32403.5;4526003
2015;980964;472;11;1980;324334;;36552;900;25352;1500;97209;2228890;9;9378;1904556
2015;980954;472;11;2004;257213;16560;16075;;;;99065;1964195;7;66550;1706982
2015;980952;4711;11;2004;203086;5170;15258;;5542;2962;130678;2197000;12;133399.5;1993914
2015;980944;472;11;2012;405528;9120;39504;3216;;3042;101403;3388976;9;143165.5;2983448
2015;980942;472;14;2011;1389704;68449;106308;9695;75599;38655;620466;5306829;33;51968;3917125
2015;980929;472;11;2007;617293;;28565;40996;37796;4644;215542;4847196;16;91846.5;4229903
2015;980923;472;14;2010;2888753;445191;130206;113474;11571;439636;565790;4694776;40;88316.5;1806023
2015;980915;4711;14;1984;328004;19800;13098;;6868;4778;165311;974781;8;721210;646777
2015;980889;472;11;2000;208120;36603;3973;;114;5162;91839;352333;15;25221.5;144213
2015;980886;472;11;2006;234400;15000;7552;;278;979;218757;791000;15;31250;518600
2015;980885;4711;14;1977;440219;25257;63640;472;1671;4386;207339;2555346;18;302389.5;2115127
2015;980872;472;14;2010;1075128;73967;62752;38148;;23990;246127;10859811;18;513230;9784683
2015;980871;472;14;2002;647838;;39943;;50859;133414;23600;1710017;3;60571;1062179
2015;980848;472;14;2009;140080;75278;24585;;;12938;93231;2060601;8;861607.5;1920521
2015;980826;4711;11;2009;553825;;13194;2525;;12924;238030;553826;12;403363;1
2015;980818;472;14;2011;404240;;48448;644;6316;8048;215052;4684470;14;337926.5;4280230
2015;980802;472;14;1989;394647;24746;46747;11480;160;9315;199588;725325;14;79765.5;330678
2015;980785;472;12;1996;84856;;3202;;2154;600;25929;1485183;73;55316;1400327
2015;980777;472;11;2012;153454;;2840;;88950;27574;149137;2049454;10;;1896000
2015;980771;472;11;2004;641182;72915;13361;;17540;16121;309097;1778232;29;;1137050
2015;980767;472;11;1998;207934;500;17230;9150;12544;1325;74890;2970479;7;1306951;2762545
2015;980760;472;14;2004;585224;43880;70258;3696;81691;30587;164372;4501724;14;350285;3916500
2015;980724;472;11;2012;419302;101559;19713;2250;2113;36112;290685;7947032;23;866032;7527730
2015;980713;472;11;1997;921555;53329;57421;302;26860;84977;574123;2665592;46;;1744037
2015;980709;4711;11;2011;161567;38160;31167;535;;6370;83208;1538072;8;124554.5;1376505
2015;980699;472;11;2004;343295;16800;89323;;3992;5749;148670;3928243;12;280478.5;3584948
2015;980698;472;11;2005;467996;37948;47426;;4729;;253297;3916191;21;246822;3448195
2015;980680;472;11;2004;478602;89100;104082;120;13091;18863;142588;3278534;9;416942;2799932
2015;980662;472;11;2005;432856;;19739;;17029;13375;172139;1354913;15;35772;922057
2015;980653;472;11;2013;303805;;14483;;16683;20966;149903;5180805;13;669687.5;4877000
2015;980640;472;11;1988;320524;9600;51910;;64970;4485;92104;3108745;9;3100;2788221
2015;980635;4711;11;2001;232012;;46850;;427;6272;173186;1248340;14;347971;1016328
2015;980631;472;14;2010;843310;30550;72912;;1361;41045;323090;4747245;15;67250;3903935
2015;980622;4711;11;1999;113503;47968;34290;390;567;665;85412;3050503;8;707414;2937000
2015;980612;472;14;2006;538695;72750;64326;5702;89784;57459;137108;4121215;12;249819.5;3582520
2015;980602;4711;11;2003;235972;28919;24453;2760;9234;7168;94967;1968587;10;532124;1732615
2015;980598;4711;14;2013;375098;99142;64567;78;11502;11385;147826;2984412;13;387783;2609314
2015;980594;4711;11;1985;251575;;9365;;4100;6540;21089;1677165;2;244918.5;1425590
2015;980590;4711;14;2010;;;;;;;;16217243.4;;;
2015;980578;472;14;2013;1238969;40948;39661;;66465;;879597;4349611;85;198986;3110642
2015;980569;472;11;2005;415765;;18753;;19893;;159190;1090165;13;23327.5;674400
2015;980540;472;11;2011;688563;;11892;;;;199563;2464346;17;287209;1775783
2015;980529;472;14;2010;1498015;105700;16917;19714;644964;32645;317023;3823900;24;216412.5;2325885
2015;980522;472;11;1996;392430;;46718;1473;;2070;141981;7168985;13;466982;6776555
2015;980521;4711;4;1997;200398;9600;36948;;1040;800;116645;3297590;10;403884;3097192
2015;980518;472;11;2000;282554;;3870;;;15467;112199;6552942;9;;6270388
2015;980503;472;11;2009;678704;49766;71815;;222560;27940;304440;1252492;27;15555.5;573788
2015;980502;472;11;2005;753858;18000;4510;150;8690;12680;317160;2087450;18;483813;1333592
2015;980494;4711;11;2004;178461;33247;22439;2140;5147;;108601;1568133;11;65468.5;1389672
2015;980461;472;11;1993;495509;;37511;2100;31000;80800;145000;2110689;9;18390;1615180
2015;980458;472;2;2011;368327;21166;87321;29672;;10136;324184;5004865;19;63501;4636538
2015;980445;472;11;2004;1220260;;66803;225;283414;8001;298876;2505320;31;222967;1285060
2015;980442;4711;14;1980;811265;19220;17566;21669;7464;20277;439079;1325539;19;110090.5;154297
2015;980441;4711;11;1996;110429;;38400;500;;;89310;2418429;8;164000;2308000
2015;980423;472;11;1986;;;29627;;;33293;202873;6388887;13;133267;7543681
2015;980418;472;11;2004;302733;16276;9265;;9140;14227;140332;1000092;11;2000;697359
2015;980411;472;11;2001;559350;11992;22374;;16547;850;318687;4175993;19;31303;3616643
2015;980406;4711;11;2010;301615;;68245;;4534;1135;164511;2139120;16;530676;1837505
2015;980401;472;11;2000;324725;;26550;;9948;5992;218910;4459598;14;294840;4134873
2015;980394;472;11;2001;369047;;40990;760;10645;46440;175694;4613092;17;1362908;4244045
2015;980365;472;14;2011;1106041;39849;38723;1598;72750;93451;264014;6631535;17;224286.5;5525494
2015;980354;472;14;2011;1423150;36536;55750;1191;316580;103050;406544;12873077;23;214358;11449927
2015;980348;472;14;2012;175708;18000;10533;;22000;2550;80872;1757080;9;84080;1581372
2015;980347;472;14;2011;409006;81600;15451;325;;5784;221477;4579684;12;244345;4170678
2015;980343;472;14;2010;1118186;48000;1296;;244917;13696;319681;12751469;19;47279.5;11633283
2015;980339;472;14;2012;528883;33632;51736;;10400;9005;258671;2572331;14;305768.5;2043448
2015;980331;472;14;2012;476723;121562;62535;354;9549;18505;188707;1570041;7;23398;1093318
2015;980315;472;14;2013;691366;121664;26725;4055;7114;14767;291160;6083670;24;235764.5;5392304
2015;980313;472;14;2013;882449;110874;112917;;65489;17152;350390;4697325;10;427015.5;3814876
2015;980306;472;11;2013;660858;10215;30170;4524;24047;15841;152286;7266069;13;154433.5;6605211
2015;980291;472;11;2008;1067369;47490;21424;14319;723;11667;137249;4495465;11;579795.5;3428096
2015;980279;472;14;2013;735481;;;1020;321883;7218;235020;3515668;21;24834.5;2780187
2015;980278;472;14;2012;218641;;4295;480;;9153;132127;2489351;11;75273;2270710
2015;980269;472;14;2012;1246687;113112;129066;24589;49302;109200;629481;11623661;44;950408;10376974
2015;980238;472;14;2014;962202;50864;56901;4391;49114;59758;462831;5660010;27;1175156;4697808
2015;980231;472;14;2013;852685;180000;170170;6133;151016;8624;294928;11724554;28;642516.5;10871869
2015;980229;472;11;2001;1379630;126203;50164;;;92524;642895;21321868;62;2008082;19942238
2015;980228;472;4;2007;447232;166552;31859;2994;18141;6166;106022;926695;9;690792.5;479463
2015;980223;472;11;2006;686071;9325;34062;60;10768;70892;343372;5765649;33;419437;5079578
2015;980215;472;14;2011;1265697;16200;29395;642;23135;82065;359768;4687035;31;236213;3421338
2015;980213;472;11;1980;421995;24615;38720;2006;14263;13297;154711;1885300;14;9257.5;1463305
2015;980209;472;11;2008;332384;12000;49349;;18050;4369;143805;3607849;15;24560;3275465
2015;980205;472;11;2003;243519;;13082;6198;7880;;86782;3248691;10;129393.5;3005172
2015;980191;4711;11;2000;289479;24000;34355;3345;;4963;99641;2047714;10;663625.5;1758235
2015;980186;472;11;1999;2646847;57421;126320;8463;307226;26251;855612;16714822;81;545509;14067975
2015;980171;472;11;2001;375258;;143380;2350;28750;;245094;3986445;23;169378.5;3611187
2015;980160;472;11;1998;878641;;15615;;;22253;35663;4591606;4;2555262;3712965
2015;980151;472;11;2006;360549;77377;11098;;;5616;112009;4035629;11;962960;3675080
2015;980106;472;11;1997;371305;;63118;12480;4306;25373;224000;8961441;22;589513;8590136
2015;980096;472;11;2000;1814235;66737;156416;91737;315268;82080;917272;18307600;82;1535349.5;16493365
2015;980094;472;11;2011;385003;3200;16212;290;19889;21026;79811;3408097;7;151095;3023094
2015;980080;4711;14;2012;152808;12650;22350;150;49;4272;82897;1494669;9;67663.5;1341861
2015;980063;472;11;1997;291510;6000;26660;755;107242;77742;135486;2639069;10;19230;2347559
2015;980056;472;11;2004;614265;53717;27501;;71706;210007;187529;2930864;12;428292;2316599
2015;980051;4711;11;2009;403132;;35763;1098;34756;65998;160857;1461759;14;180951.5;1058627
2015;980049;472;11;1992;579319;;44288;1500;12665;;194518;5041489;20;406607.5;4462170
